1.3249133208658812, 1.3017925300293052
1.3784619935787106, 1.3384370057809907
1.4354654193697869, 1.3766548191235222
1.4924688451608632, 1.4171590508669296
1.5494722709519397, 1.4546147247425014
1.606475696743016, 1.4886407710167595
1.6634791225340926, 1.5184750502227442
1.7204825483251687, 1.5429743531600177
1.7774859741162452, 1.562900819295539
1.8344893999073217, 1.577111239428869
1.8914928256983983, 1.5852245438265302
1.9484962514894744, 1.5880028719554793
2.0054996772805507, 1.5820165962144035
2.062503103071627, 1.570695344204616
2.1195065288627033, 1.5513716277917617
2.17650995465378, 1.5236643772423615
2.2335133804448564, 1.4887168017568526
2.2905168062359325, 1.4446235526678395
2.347520232027009, 1.39214676944228
2.4045236578180855, 1.3324296612806124
2.4615270836091616, 1.2662343676497954
2.518530509400238, 1.1924176793493908
2.5755339351913147, 1.111360666112878
2.632537360982391, 1.0211579792728607
2.686949721964782, 0.9319791425316657
2.738771018138488, 0.838603500540624
2.7880012495035085, 0.7466666512470828
2.8346404160598437, 0.655469966806328
2.881279582616179, 0.5596157634008261
2.925327684363829, 0.4678900698949646
2.9667847213027936, 0.37889563059932074
3.008241758241758, 0.2899011913036764
3.049698795180723, 0.19985881024096397
3.096337961737058, 0.10280529570203933
3.124839674632596, 0.0580088080688137
